0808025029,0000028643
0111207008,0000030056
0112007305,0000029374
0110013056,0000029718
0110013056,0000029730
0110013056,0000029739
0111000702,0000030438
0112009023,0000029765
20111010,0000029452
1402202235,0000029787
0112007305,0000029553
0112009033,0000031053
0110009062,0000031058
0111207014,0000031182
60016110,0000009948
0110009059,0000538935
ZKY0010455,0000021080
20104040,0000002953
0113011002,0000033499
03021777,0000003798
0813214032,0000006980
69804206,0000033334
0110207073,0000035028
0110207073,0000035035
0110207073,0000035042
0110210263,0000006790
03021777,0000035157
70205905,0000036292
70205905,0000036218
0113210203,0000003676
0113210203,0000003675
0813006948,0000003674
0113210203,0000003674
0112210255,0000007918
0111030003,0000037965
0113209168,0000037671
0110030014,0000038071
0110030014,0000038080
8030205745,0000037797
0813025916,0000008863
0110000807,0000039264
1013023101,0000038941
03022923,0000039480
60102140,0000041066
0111007156,0000025496
19701019,0000040854
19701019,0000040871
19701019,0000009488
8030205368,0000040050
8030205368,0000040054
72257025,0000008060
1204024001,0000041576
0109005047,0000006972
0811008043,0000010135
0811232045,0000042775
0111005016,0000496824
1013014091,0000042793
10010057,0000007221
70705215,0000006642
0113001090,0000043456
0111000673,0000043462
0113001090,0000043462
1212019053,0000043535
85030511,0000007782
0112013008,0000044032
71105708,0000008089
0109203067,0000044363
0112009040,0000010302
0112207074,0000010301
0110000632,0000008557
0110000632,0000008569
1211214037,0000008713
1400202159,0000043929
0813010004,0000009893
70705215,0000009848
8030205665,0000009921
1210019028,0000405148
1212157010,0000006978
0112214029,0000009892
0112011053,0000045279
61204101,0000008694
1213204001,0000044691
70705215,0000008141
1211008059,0000005989
1013002029,0000005989
8030106472,0000005745
72257422,0000002691
5313209001,0000006199
0812231004,0000008558
70705215,0000004754
0110007307,0000046295
1212011020,0000046946
71703966,0000046123
20024002,0000046413
0813009925,0000009261
0811024002,0000007098
60011104,0000010376
0112207053,0000047728
03024145,0000047770
03024145,0000047774
0813231908,0000010525
3900000133,0000010129
60005120,0000010538
71703966,0000047497
1400202159,0000047523
60018116,0000008478
85030511,0000007030
85030511,0000007029
0812025907,0000007439
0811017010,0000009553
0812231028,0000009670
03021777,0000050458
60104143,0000007633
0812232059,0000006876
1213232025,0000051882
1204024001,0000051733
1013003025,0000051227
19701019,0000007705
19900802,0000007674
1035822349,0000052498
8888888888,0000053119
0911011002,0000052558
8820619163,0000052276
0813225013,0000006565
0813225051,0000006565
0813225051,0000006565
0106206090,0000003768
0110206260,0000052885
0110206207,0000052959
0111210102,0000052976
1505202401,0000052691
0111013048,0000053049
0112013004,0000053174
5313210001,0000053797
0110210014,0000053915
0113210068,0000053290
1505202401,0000054318
0811010905,0000054638
2012157004,0000054703
1013023080,0000008192
1013009003,0000008192
0813204093,0000399727
85030511,0000055911
0113001009,0000055715
0812007918,0000056221
0111001055,0000056221
0113001063,0000056231
60015120,0000055778
0812005027,0000055794
8001805766,0000055798
0110206207,0000056925
1013002099,0000027954
0110013056,0000056665
0813003043,0000025882
0110013013,0000056442
0113210232,0000056741
3402204148,0000057445
8030106472,0000057447
8030106472,0000057451
60015120,0000056575
0112000371,0000057166
0812005922,0000058019
03022933,0000058213
03022933,0000058254
03022933,0000058256
1013231034,0000027954
0112030002,0000059218
0111207014,0000059506
0811002022,0000026889
0102013074,0000060663
0110210178,0000060698
0111001125,0000003805
1212010002,0000061671
1213006022,0000061285
60016110,0000062800
0813008094,0000062354
0803241015,0000062736
72415481,0000063349
0110013056,0000062915
0111210079,0000009337
0811216070,0000064958
0813017918,0000065742
20104032,0000065445
20104032,0000065451
0112210167,0000065211
0811017010,0000008189
0810010028,0000066627
0813001033,0000067322
0813008029,0000067098
0813157903,0000435611
0111207056,0000435611
0812204916,0000031496
0113000616,0000067334
0813007031,0000067147
0811025904,0000066702
0113210027,0000066702
03020149,0000066702
0110000807,0000067041
0113206124,0000025887
0113000387,0000025868
0113000429,0000025868
0811020001,0000066816
1013022024,0000066818
3403204014,0000066840
0813234032,0000066318
0112203034,0000025944
0111203038,0000025921
8070203299,0000067128
0113203153,0000066912
60011104,0000008068
1013003011,0000107926
0112009033,0000025662
10207096,0000067258
1213214017,0000066940
1013014006,0000067055
0113209009,0000066520
0812008071,0000580553
0111210133,0000039801
0109203041,0000067266
0111203208,0000067266
0111206295,0000026053
0113000399,0000026057
19818128,0000067018
0813004022,0000067291
71014480,0000067303
69818141,0000060324
0110204019,0000067095
0813017001,0000067322
1213007010,0000067799
0112001048,0000005721
0112210240,0000068230
0913007001,0000068230
0110007320,0000067171
1213024004,0000067178
0812024018,0000067181
1013013016,0000068480
1013002076,0000068480
03026066,0000068456
1210024003,0000067484
0813007913,0000067183
0812007018,0000543356
0813017904,0000440310
8820719442,0000068072
0802011124,0000068431
0803002018,0000016552
0110007118,0000067867
0111000309,0000067867
0110005047,0000067869
0112007106,0000067209
1013023036,0000067209
0812009047,0000067224
0113203189,0000068099
0813020018,0000067110
0110203026,0000067110
0812005908,0000067365
1013005004,0000067365
0110007212,0000067364
1013005001,0000067365
0113203121,0000067297
0113000644,0000067297
0113209056,0000067297
0113000669,0000067297
1035818383,0000068100
1213157003,0000068213
0111000802,0000067370
0111207028,0000067370
0813232043,0000066876
0813234076,0000067744
0111007206,0000068214
1013023168,0000067121
60011149,0000067382
0113203116,0000067582
0110203229,0000067601
8020605065,0000067606
0811018908,0000067904
0110210070,0000068154
1013014053,0000008192
1013011035,0000067389
1211002007,0000067389
0812013003,0000066562
0112005046,0000067850
1211214028,0000067264
0113206215,0000061990
0113204031,0000068170
0113206061,0000067953
0112000304,0000067362
1212234003,0000067269
0112210004,0000067080
0112203162,0000068292
1013019004,0000025496
8801119031,0000458588
0813022008,0000067376
0813022008,0000067378
0112013023,0000067678
0111206035,0000067678
0110000332,0000168897
0812017010,0000067694
3402204148,0000056810
1013005009,0000055448
0111000696,0000067428
0113203257,0000067428
1505202454,0000067099
0111001081,0000584226
0111000353,0000045956
0112005065,0000014413
0111000353,0000045965
0812003038,0000045965
0111000353,0000045975
0111000615,0000068080
0112206254,0000067436
8002807040,0000067441
0111000653,0000067444
0812231907,0000025496
3002225043,0000068340
70705215,0000067007
0813009919,0000067138
0113203108,0000067782
0813010929,0000070165
1013023042,0000009893
0110001083,0000039082
0812010078,0000039082
60104143,0000007635
0812007049,0000069231
0112000667,0000068487
0812009005,0000068443
3900000287,0000066972
60104143,0000007636
0104203105,0000007645
0110025001,0000069257
0812017010,0000070204
60016110,0000066921
0110001032,0000066930
10011129,0000069241
1103010012,0000069037
0110210248,0000061922
60011104,0000007699
60011104,0000007698
0812024018,0000068348
1035900110,0000068525
0111207029,0000068522
0113207051,0000068522
60015133,0000025496
85030511,0000068268
1213004019,0000068784
8001107313,0000009826
03029078,0000009337
0113210129,0000068260
0110030019,0000068260
1013023040,0000068311
0812231033,0000066579
0811204102,0000068249
0113000679,0000068422
1213014019,0000068422
1212008039,0000068404
4413004006,0000068404
0111206297,0000068404
0112007107,0000068504
0813025916,0000067543
0812017018,0000067866
0813216007,0000068206
1213005033,0000067709
0813231917,0000067811
3712204340,0000067814
0111210059,0000067650
0110210253,0000067844
0113000837,0000067844
0813019013,0000067971
10009018,0000067693
1213005033,0000067693
0113001017,0000067817
1210234003,0000067847
5313203004,0000069029
0113001129,0000069073
11203264,0000007653
0112214059,0000067708
0111000632,0000067838
0102009027,0000067619
0813011063,0000067520
1211008022,0000067520
1211008022,0000067521
0110203230,0000067584
0813004058,0000069964
0113000400,0000071652
1213232012,0000008736
0112210155,0000069941
0112000345,0000069941
1213001024,0000071654
69907110,0000070765
69910421,0000069427
0104206222,0000071659
72305929,0000071239
69922201,0000070822
71005892,0000070822
29807007,0000066821
0813007925,0000070056
0111206224,0000071198
1211038009,0000069050
4407024001,0000070489
1213007024,0000069072
0813022004,0000070769
0111000643,0000071246
4407234027,0000070719
0113203087,0000070717
0813001012,0000071227
0812024018,0000070364
0813017003,0000071247
0113210105,0000071744
0111207037,0000071744
0813001066,0000071744
0113207078,0000071744
1403202150,0000070482
0112013051,0000069677
4413231001,0000069677
0113000823,0000069872
1212009003,0000069691
1212009003,0000069690
8002205925,0000070264
1211004047,0000069924
0813234065,0000069433
0111000345,0000071305
20004007,0000069895
70045526,0000069659
0813003021,0000071034
1013023087,0000071034
8023106515,0000071036
0813005912,0000069237
0813007013,0000007499
0111009048,0000069930
0811019902,0000069954
0103010069,0000071648
1213231023,0000069990
0812232011,0000071333
70705215,0000177523
0111005060,0000070371
0112207032,0000570727
1013019014,0000072153
0110210233,0000070282
19818128,0000072568
1210007003,0000072193
0111007120,0000072093
0811007005,0000072093
0113203212,0000071757
8002506156,0000071122
1207005009,0000070789
71401281,0000071135
0110206048,0000071135
0111210165,0000071152
0111210122,0000071152
0111210212,0000071152
0111210116,0000071152
8001800734,0000072318
0812214014,0000071511
0113210138,0000071818
0113203088,0000071818
0112009036,0000071497
0113209214,0000071638
0113214052,0000071441
0112005020,0000071441
0113209177,0000071441
0113203285,0000071441
0113214016,0000071441
0113207044,0000071441
0113000814,0000071441
0113000671,0000071441
0113209083,0000071441
0112207072,0000071347
0111204072,0000071750
0111204072,0000071750
0113000379,0000071751
0113209048,0000071751
0112009069,0000071773
0813003044,0000071183
0813023014,0000071189
0813214018,0000071189
0110000805,0000071196
1211025004,0000071508
0113000390,0000071518
0113203223,0000006658
1212214012,0000071100
1035833541,0000071281
71401281,0000071249
0112001075,0000071094
0112001015,0000071094
0112001046,0000071094
0112001032,0000071094
0111005030,0000071915
0111005025,0000071915
0111005053,0000071915
8001006756,0000071348
0110206086,0000070339
0112214056,0000014410
1013002071,0000071789
0812006003,0000071789
0111007128,0000071816
0812001040,0000071833
0812214026,0000072069
0813001012,0000070332
0113209016,0000072369
0113209092,0000072141
0112007331,0000072219
0813225051,0000006565
0813225093,0000006565
0813006058,0000071976
0111001104,0000071976
0813006912,0000071976
0812006926,0000071976
0103001027,0000070341
0110005055,0000072571
0112204031,0000072073
1013003010,0000072609
0113000374,0000074323
69811124,0000071020
0110210194,0000074266
0813006933,0000074206
0113000664,0000074620
0810204012,0000071427
0811011061,0000074048
8050402240,0000074354
03027074,0000072475
1113231006,0000067823
0110210244,0000074421
0113000686,0000074439
0113000686,0000074914
0111001055,0000075649
1212004010,0000005091
0111001059,0000074499
0112013014,0000071046
0112005024,0000071046
0112206119,0000071046
0112005058,0000071046
1013009035,0000045956
4412001001,0000075332
20111010,0000071550
0110206106,0000071559
0110005005,0000074726
0811025005,0000071587
0113210031,0000008455
0812024015,0000074976
1212214020,0000067993
0111214062,0000075422
3010006014,0000075422
69907110,0000071174
0110011089,0000025707
69916171,0000074722
0111206295,0000072824
03025233,0000002671
0113210231,0000036603
0812204070,0000074443
39804P0317,0000074928
0110203175,0000074958
0110203089,0000074189
0110203089,0000074193
0111013050,0000010055
0113210216,0000120213
8020706441,0000004417
0113209088,0000069210
0813008070,0000075015
1013014079,0000075231
1213005013,0000075819
0812232016,0000075819
0812013904,0000076320
0111013024,0000076320
1211013010,0000076520
1211214027,0000076163
0811214065,0000076170
0111009005,0000076177
0811214065,0000076179
0111030016,0000076545
0111030007,0000076545
0111030013,0000076545
0111030002,0000076545
0111030022,0000076545
0111030003,0000076545
0111030022,0000076545
0111203013,0000021508
1013013018,0000076591
0112001072,0000005209
0112001089,0000005209
0112000321,0000005209
0113214058,0000012783
1213232019,0000076704
0813232008,0000076704
0812232016,0000076704
0112001013,0000015576
1013009022,0000007265
1212023007,0000077642
0812011107,0000377874
0113209083,0000077411
0813231037,0000007304
0110207030,0000078017
0813013008,0000076591
1013013018,0000078620
0111206259,0000014003
39906Q01,0000019693
1213005005,0000007201
0812005037,0000007201
0111206058,0000078695
1213009004,0000079176
0113011088,0000006355
0111013032,0000003665
0110013045,0000003665
0813214912,0000014140
0113210066,0000012665
1013014121,0000079270
0113210038,0000012928
0112000849,0000012877
1013002115,0000014326
0811010905,0000079680
10005021,0000079684
10005021,0000079688
1212023007,0000079413
0813013010,0000014713
0103000977,0000020461
0112011013,0000024698
0113214045,0000014732
1013009029,0000005023
0113207053,0000008561
0112210250,0000008561
1212009015,0000007084
1210008004,0000008561
0112214008,0000014410
0113001123,0000002980
8030205749,0000080871
1212002010,0000081126
0110007147,0000081233
0813007032,0000081236
0111007139,0000001519
1211005018,0000002310
70025955,0000081413
0812004045,0000081546
0113210073,0000015262
0113207089,0000081725
0111000694,0000015417
0112001034,0000005153
0112001093,0000005153
0112204008,0000005153
0112000322,0000005153
1211214002,0000081965
0111007105,0000001150
8021406759,0000006966
0812006028,0000006429
0810009022,0000007764
0813022008,0000082340
1212010020,0000082235
0111210025,0000025940
1211005001,0000002981
8002807040,0000082932
0111007142,0000001023
0111011017,0000025997
1212231003,0000014474
0111001030,0000007480
1209024001,0000082605
0813214930,0000004775
0112013014,0000004775
0111007142,0000000994
0111005067,0000007499
0112013028,0000008990
1013004003,0000016056
71025642,0000025444
1013013020,0000083489
0110005037,0000008736
1211232031,0000017512
0812214016,0000006544
0113214018,0000012495
30105706,0000084460
1003023094,0000083975
0113209052,0000084284
0109210361,0000020089
1013003011,0000084807
0111203222,0000015328
8021406759,0000008528
0811023021,0000084711
0113209047,0000006123
1212013004,0000085908
0812006062,0000006078
1209024001,0000021659
1013004047,0000085614
0111210110,0000015994
0110206052,0000002850
0802008001,0000010020
0812010002,0000015998
0803002018,0000086080
1213009022,0000086553
80005T0135,0000086126
80005T0135,0000085824
69811157,0000086840
0811014033,0000086694
0811014033,0000017579
8020606868,0000002942
0110007156,0000087279
8002807040,0000005557
8030106472,0000088174
0111214036,0000008559
1206024004,0000088197
1206024004,0000088077
1302019010,0000022421
30119703,0000087544
8002807040,0000005706
0111013011,0000089288
39906Q01,0000014976
0111005058,0000089693
1213005005,0000089380
0812008132,0000008146
0110206034,0000012164
71025082,0000018635
0110210048,0000090317
0812214019,0000090518
0811214014,0000090327
0812214035,0000090535
0110210048,0000090549
0110210048,0000090564
8820609748,0000090583
0812214019,0000090392
0812214917,0000090642
0110210048,0000090642
0811010089,0000090638
0813214003,0000090892
8801019315,0000091788
1213023013,0000018679
8801019315,0000091677
1013231033,0000091031
0112207065,0000011168
0112207065,0000011169
0811232021,0000091063
1211009016,0000091084
1213231002,0000000259
0812214001,0000092130
0110009041,0000003017
20007006,0000093343
0111007137,0000018032
69811157,0000005709
0812214001,0000092973
4407024001,0000007822
0111009009,0000094698
0812005031,0000094461
0812005031,0000094465
0812005031,0000094470
70065263,0000007113
1209008078,0000004954
2012214004,0000095338
1212232001,0000007255
0813005027,0000095759
0113210101,0000007238
0111206260,0000017010
3403204014,0000008271
1207005009,0000000627
0813005027,0000096977
0113011046,0000097562
5313209001,0000007327
1212008053,0000000743
0813157010,0000017062
1103010012,0000008354
0813013018,0000099347
0111013010,0000099347
1013004005,0000099347
71025716,0000012241
0110203267,0000000908
3002232037,0000099147
3002232037,0000099157
0813008129,0000006437
1013231034,0000006437
1013002038,0000006437
3002232037,0000099185
0808231023,0000099832
1212005003,0000099845
3002232037,0000099226
0812214904,0000099882
0110210253,0000099573
0813232014,0000101016
0111030003,0000101016
0813232023,0000101016
0813232061,0000101016
0813232029,0000101016
1213005015,0000100891
0111005050,0000100658
1211009018,0000024976
19701008,0000006122
1013022004,0000017208
1013022005,0000017208
0805234013,0000005733
3002225043,0000003651
70609123,0000007766
60018116,0000008518
3010009030,0000007478
0112207005,0000005153
0111009034,0000005906
0111203191,0000007611
1213231004,0000005467
0110203121,0000021477
29807007,0000007929
1211009017,0000006849
0110210205,0000006849
0813010007,0000008170
1013023038,0000008633
0113206273,0000008516
8820819356,0000103414
8023106515,0000017498
1013038112,0000007462
3002011147,0000007025
1013002069,0000018326
1211007033,0000005032
0110203159,0000007980
0813007022,0000001525
0811018908,0000103446
0113203262,0000013986
0813007031,0000007491
8820819278,0000103469
0112203058,0000007243
0113203255,0000021342
10011129,0000014469
0110203096,0000005177
0111206272,0000016889
11203182,0000103715
0112000411,0000012572
3712204512,0000084960
0110001101,0000006981
0813019115,0000007068
1013014086,0000006437
0112204040,0000004954
60006146,0000022676
0813225101,0000377874
0113007114,0000007238
1013004024,0000014752
72257464,0000014215
0113000830,0000015049
0110203128,0000006479
0813001014,0000277837
0812004038,0000076729
30109703,0000088009
60011105,0000103830
0812014014,0000016486
1913003004,0000007840
0113011078,0000016065
1211019050,0000006016
0813234067,0000103841
0803002018,0000016580
19701008,0000016421
03021777,0000004534
0111203132,0000006123
0110001061,0000103800
4413004008,0000000196
1013004043,0000104011
0113203083,0000104073
0812024012,0000012253
1211008070,0000025787
0813006005,0000075163
0113203197,0000075163
1013002052,0000075431
0113000679,0000002039
0810020009,0000005399
80001T0072,0000008254
19701008,0000016029
1212038016,0000104021
0112204040,0000006204
1035835921,0000066512
72257025,0000075392
0811007063,0000075400
0103000963,0000021642
1212024006,0000009837
70235300,0000003799
0113007316,0000006173
0113210249,0000104126
8030299113,0000378406
0813004081,0000010120
0110203068,0000008612
8651107550,0000004649
1013007005,0000010001
0111005007,0000009162
1013022024,0000104351
1013022024,0000056376
0110203230,0000005107
03020472,0000003799
1212204007,0000010467
0112005051,0000005092
8023106124,0000009619
0113000608,0000104363
0112206099,0000008330
1013014105,0000006437
0812003027,0000010466
0113207076,0000006620
0110000839,0000002943
8050402240,0000104187
0113000840,0000002534
0113206030,0000009129
0109000802,0000009052
0812004068,0000043671
0812004068,0000043666
1211004054,0000009031
0112204011,0000009890
0112204011,0000009896
0113207076,0000009265
39206P0340,0000010073
0813004041,0000009233
39206P0340,0000010076
0111000678,0000009818
39504P0396,0000007199
0112203215,0000006821
3712204340,0000032010
0813004019,0000009010
0813013032,0000006667
1213013001,0000006667
3900000079,0000050803
8021106546,0000104824
71015295,0000021747
1210004020,0000104851
4407024001,0000007420
0111203158,0000104882
1013003055,0000079264
0111206038,0000104901
0112009031,0000105305
4407234027,0000105305
0813204046,0000105069
0813204001,0000105069
0113206022,0000105096
0113206029,0000105096
1212019048,0000105096
0110000601,0000009957
0112007122,0000071034
0111203172,0000071034
0113203090,0000071034
0111007219,0000104626
0110001019,0000105137
0113209174,0000014205
0113203008,0000103566
0811018910,0000104814
0811013026,0000107914
71703966,0000104745
0813008906,0000104688
0111210119,0000104885
0113007150,0000071292
0113000667,0000107698
69818141,0000060319
0813022008,0000071823
8651102369,0000070141
3002011147,0000107749
0812019110,0000107032
0110206212,0000107316
0111001100,0000107316
0111001012,0000107316
70705215,0000105024
0110007113,0000107328
0112007130,0000007243
0112000631,0000067453
0112204012,0000107375
5312206002,0000107845
0812013017,0000107845
0110203099,0000103312
1913002004,0000002245
0111001002,0000020099
0113203008,0000075273
0113000643,0000012510
0113000643,0000012511
0113000325,0000002268
0110005027,0000020332
1013038120,0000008495
1213004002,0000004692
0112001080,0000020275
0111204021,0000015885
0812001029,0000015853
0111203003,0000015954
0112000612,0000006147
0112000718,0000015585
0812001052,0000015548
8000119384,0000020379
0111214007,0000066783
0111214024,0000066783
0111000822,0000002980
1212005023,0000015476
0813157013,0000107389
1211234043,0000107389
0111203232,0000107389
0110000703,0000015466
0813001011,0000020254
0113000637,0000108089
8820419338,0000012308
0112210124,0000005454
0812001037,0000012567
1210001020,0000105232
0110210067,0000067693
0112000317,0000012572
0812001036,0000012546
0113203015,0000012301
0110203260,0000008333
8002506348,0000098806
0812001037,0000006248
0813001036,0000012419
1213105001,0000012214
8821619388,0000012215
1210004010,0000012522
1211001005,0000012520
0113007116,0000012530
0813001055,0000012531
0110001101,0000012460
0112210124,0000012457
0110000826,0000015279
1212234001,0000012468
0811225047,0000012479
1213001029,0000020184
8002205925,0000020172
1013022021,0000020193
0110001037,0000015570
0813157031,0000012820
0812001013,0000015439
0113007116,0000020102
0812001013,0000015422
0110210247,0000015414
0812001008,0000015413
0110210247,0000015415
0112001093,0000005209
1035905125,0000012271
1035905125,0000012273
0113000637,0000012734
0111007322,0000012726
0812024012,0000100695
0812024012,0000100675
0812024012,0000100679
0812024012,0000100671
0812024012,0000100678
70025043,0000007550
0113203053,0000089630
0113000637,0000078317
0113000624,0000099591
0813001051,0000015291
1035835830,0000015300
0112001006,0000015295
0813001067,0000015371
0113000401,0000103054
0813234009,0000020375
0112203020,0000007273
0112203020,0000020367
0112203179,0000020340
0112203083,0000004887
0112203015,0000020342
1913002006,0000020344
0113206022,0000097723
69811157,0000071946
1013004048,0000006830
0112000336,0000002814
1213002021,0000004462
1210007004,0000003266
0110210056,0000108577
0111203239,0000108584
4413002004,0000108592
0812214016,0000003691
0113204004,0000008058
1212001022,0000012947
0112203178,0000012837
0112204007,0000016235
0110204011,0000002371
